,vid_id,ad_view
5184,VID_9606,227
5185,VID_16305,27
5186,VID_3693,7
5187,VID_643,12
5188,VID_11486,11
5189,VID_6201,2
5190,VID_3056,7
5191,VID_22383,57
5192,VID_15033,8
5193,VID_14798,0
5194,VID_14812,53
5195,VID_6362,6
5196,VID_9180,18
5197,VID_17978,6
5198,VID_14982,45
5199,VID_6973,26
5200,VID_4710,16
5201,VID_12339,56
5202,VID_13101,7
5203,VID_20077,6
5204,VID_882,4
5205,VID_7913,22
5206,VID_6788,0
5207,VID_5784,6
5208,VID_18050,0
5209,VID_3071,0
5210,VID_22111,3
5211,VID_12755,10
5212,VID_17476,8
5213,VID_3805,10
5214,VID_11028,63
5215,VID_20261,11
5216,VID_10372,14
5217,VID_22092,36
5218,VID_3216,14
5219,VID_12842,0
5220,VID_3135,1
5221,VID_12208,64
5222,VID_11398,0
5223,VID_1220,9
5224,VID_13796,1
5225,VID_17920,4
5226,VID_309,0
5227,VID_17973,6
5228,VID_21314,12
5229,VID_12876,0
5230,VID_3553,10
5231,VID_21451,11
5232,VID_6193,14
5233,VID_21667,797
5234,VID_1405,32
5235,VID_2292,55
5236,VID_23274,3
5237,VID_13245,16
5238,VID_4180,0
5239,VID_18285,12
5240,VID_8343,4
5241,VID_20545,2
5242,VID_10490,12
5243,VID_5386,15
5244,VID_875,19
5245,VID_18338,9
5246,VID_4366,3
5247,VID_11971,28
5248,VID_23666,203
5249,VID_7991,2673
5250,VID_21320,15
5251,VID_14980,14
5252,VID_19851,0
5253,VID_5807,343
5254,VID_8017,0
5255,VID_1030,0
5256,VID_1209,2
5257,VID_12026,0
5258,VID_16635,3
5259,VID_17000,11
5260,VID_4749,0
5261,VID_7734,6
5262,VID_18020,0
5263,VID_4933,31
5264,VID_828,7
5265,VID_18375,4
5266,VID_8117,0
5267,VID_7364,444
5268,VID_15775,11
5269,VID_4439,13
5270,VID_2919,13
5271,VID_5045,2
5272,VID_7463,13
5273,VID_2815,32
5274,VID_23179,0
5275,VID_21260,7
5276,VID_19106,7
5277,VID_23756,85
5278,VID_18174,13
5279,VID_2071,13
5280,VID_22432,12
5281,VID_13140,24
5282,VID_6637,1
5283,VID_2615,5
5284,VID_7853,26
5285,VID_2111,2
5286,VID_12392,382
5287,VID_16660,25
5288,VID_10047,5
5289,VID_10298,2
5290,VID_19982,18
5291,VID_11828,433
5292,VID_21263,18
5293,VID_10475,4
5294,VID_16901,10
5295,VID_16929,15
5296,VID_7586,17
5297,VID_22090,16
5298,VID_18836,5
5299,VID_12796,8
5300,VID_4996,6
5301,VID_1765,0
5302,VID_6461,0
5303,VID_10041,30
5304,VID_14569,13
5305,VID_4331,0
5306,VID_13645,27
5307,VID_1029,10
5308,VID_22231,19
5309,VID_23654,189
5310,VID_21768,14
5311,VID_20739,4
5312,VID_346,6
5313,VID_4400,20
5314,VID_15912,10
5315,VID_9978,0
5316,VID_13691,0
5317,VID_16874,0
5318,VID_5922,28
5319,VID_11179,11
5320,VID_21641,0
5321,VID_12773,8
5322,VID_8291,5
5323,VID_21724,19
5324,VID_2855,21
5325,VID_909,10
5326,VID_17242,0
5327,VID_9486,0
5328,VID_12947,654
5329,VID_14210,14
5330,VID_6059,16
5331,VID_2322,150
5332,VID_12915,1
5333,VID_16643,7
5334,VID_16500,2303
5335,VID_12752,8
5336,VID_9917,0
5337,VID_4821,0
5338,VID_20341,5
5339,VID_20779,23
5340,VID_23333,7
5341,VID_874,31
5342,VID_4492,21
5343,VID_5954,1274
5344,VID_10538,2189
5345,VID_16206,3
5346,VID_19140,1
5347,VID_21185,4
5348,VID_5322,11
5349,VID_9169,2714
5350,VID_2886,46
5351,VID_20740,2
5352,VID_8170,4
5353,VID_22602,100
5354,VID_14273,53
5355,VID_20676,0
5356,VID_8547,86
5357,VID_6647,3
5358,VID_15964,15
5359,VID_10251,55354
5360,VID_16910,8
5361,VID_19039,2
5362,VID_12097,9
5363,VID_20760,13
5364,VID_6394,15
5365,VID_3500,3
5366,VID_3908,39
5367,VID_5543,14
5368,VID_11463,6
5369,VID_13300,8
5370,VID_83,10
5371,VID_10927,43
5372,VID_471,0
5373,VID_4855,9
5374,VID_20960,7
5375,VID_23358,5
5376,VID_13880,12
5377,VID_22758,181
5378,VID_22739,19
5379,VID_7358,7
5380,VID_5584,16
5381,VID_19458,9
5382,VID_22177,12
5383,VID_16935,11
5384,VID_1079,11
5385,VID_22179,47
5386,VID_3295,12
5387,VID_544,5
5388,VID_9496,13
5389,VID_14271,260
5390,VID_5789,8
5391,VID_12760,0
5392,VID_18350,1
5393,VID_22309,16
5394,VID_13908,10
5395,VID_18977,8
5396,VID_23357,5
5397,VID_12481,8
5398,VID_3680,8
5399,VID_3395,16
5400,VID_22154,0
5401,VID_5997,9
5402,VID_13995,0
5403,VID_20030,2
5404,VID_17650,2
5405,VID_14885,16
5406,VID_14741,29
5407,VID_7885,2
5408,VID_5339,2
5409,VID_2856,7
5410,VID_11168,1
5411,VID_12990,48
5412,VID_12271,5
5413,VID_7632,11
5414,VID_9294,0
5415,VID_21993,2
5416,VID_9280,8
5417,VID_2729,7
5418,VID_2260,20
5419,VID_842,74
5420,VID_7730,336
5421,VID_10325,9
5422,VID_12079,3
5423,VID_5210,33
5424,VID_10779,37
5425,VID_14233,0
5426,VID_1822,12
5427,VID_23380,46
5428,VID_21764,0
5429,VID_23308,5
5430,VID_11288,0
5431,VID_21586,9
5432,VID_6925,3
5433,VID_11059,17
5434,VID_10397,0
5435,VID_17706,0
5436,VID_17635,3891
5437,VID_19282,227
5438,VID_7523,0
5439,VID_23214,1
5440,VID_21680,271
5441,VID_5476,7
5442,VID_16020,0
5443,VID_5963,46
5444,VID_2789,6
5445,VID_4186,16
5446,VID_13026,0
5447,VID_21775,19
5448,VID_5493,6
5449,VID_13211,15
5450,VID_9669,0
5451,VID_8914,10
5452,VID_7876,3
5453,VID_22125,29
5454,VID_11308,1
5455,VID_4985,3
5456,VID_9027,23
5457,VID_1451,20
5458,VID_20102,2
5459,VID_8725,13
5460,VID_5393,0
5461,VID_22363,37
5462,VID_21165,11
5463,VID_17968,8
5464,VID_3788,0
5465,VID_11947,17
5466,VID_5124,0
5467,VID_21474,7
5468,VID_22000,29
5469,VID_3450,10
5470,VID_15724,0
5471,VID_8581,1730
5472,VID_7204,1
5473,VID_13534,7
5474,VID_2913,76455
5475,VID_17416,3
5476,VID_646,5
5477,VID_16846,0
5478,VID_14857,6
5479,VID_14101,8
5480,VID_23093,32
5481,VID_11770,54
5482,VID_20305,0
5483,VID_2905,18
5484,VID_6779,3
5485,VID_21691,70
5486,VID_18006,12
5487,VID_4590,0
5488,VID_10598,0
5489,VID_4696,440
5490,VID_1837,19
5491,VID_10846,1311
5492,VID_2843,59
5493,VID_12191,32
5494,VID_14072,27
5495,VID_11667,9
5496,VID_7825,11
5497,VID_15153,8
5498,VID_1584,2
5499,VID_4975,7
5500,VID_9691,0
5501,VID_4721,13
5502,VID_21155,29
5503,VID_4483,0
5504,VID_17455,128
5505,VID_11509,14
5506,VID_17842,11
5507,VID_12545,0
5508,VID_5909,2056
5509,VID_6834,2
5510,VID_7961,8
5511,VID_4065,0
5512,VID_5187,8
5513,VID_21335,0
5514,VID_21882,8
5515,VID_4181,1
5516,VID_2543,3
5517,VID_8102,580
5518,VID_20978,15
5519,VID_14562,20
5520,VID_16024,0
5521,VID_11289,1445
5522,VID_16147,3
5523,VID_22294,16
5524,VID_22066,12
5525,VID_145,748
5526,VID_3332,0
5527,VID_14907,9
5528,VID_20434,0
5529,VID_13821,13
5530,VID_9018,2
5531,VID_20375,129
5532,VID_7129,14
5533,VID_21285,0
5534,VID_17905,0
5535,VID_8870,11
5536,VID_5419,4
5537,VID_17489,3
5538,VID_8279,16
5539,VID_15409,8
5540,VID_12316,22
5541,VID_23028,8
5542,VID_22861,8
5543,VID_18640,39
5544,VID_4791,10
5545,VID_17643,49
5546,VID_8960,16
5547,VID_17277,1235
5548,VID_1142,0
5549,VID_2291,12
5550,VID_18073,7
5551,VID_6471,16
5552,VID_11220,46
5553,VID_9640,34
5554,VID_12639,9
5555,VID_22381,11
5556,VID_2645,9
5557,VID_8845,22
5558,VID_15276,21
5559,VID_22021,2
5560,VID_693,4
5561,VID_12970,587
5562,VID_5248,0
5563,VID_9509,64
5564,VID_16555,0
5565,VID_10571,11
5566,VID_2731,14
5567,VID_15444,10
5568,VID_6421,88
5569,VID_13557,8
5570,VID_8773,0
5571,VID_6701,29
5572,VID_18406,20
5573,VID_8785,13
5574,VID_16124,27
5575,VID_3871,7
5576,VID_20408,26
5577,VID_12905,28
5578,VID_6783,15
5579,VID_1215,9
5580,VID_14010,22
5581,VID_481,8
5582,VID_8129,1
5583,VID_21034,5
5584,VID_12912,13
5585,VID_12209,19
5586,VID_20966,3
5587,VID_6999,3
5588,VID_13988,0
5589,VID_18646,111
5590,VID_3617,3
5591,VID_4820,4
5592,VID_8415,0
5593,VID_20736,1
5594,VID_92,13
5595,VID_6411,42
5596,VID_20019,5
5597,VID_9461,1
5598,VID_1666,9
5599,VID_12581,11
5600,VID_987,27
5601,VID_4873,2
5602,VID_547,6
5603,VID_9975,13
5604,VID_14877,27
5605,VID_19413,7
5606,VID_23016,0
5607,VID_3725,9
5608,VID_8416,0
5609,VID_3486,13
5610,VID_3905,0
5611,VID_20728,0
5612,VID_11643,5
5613,VID_8171,0
5614,VID_3239,3
5615,VID_22342,45
5616,VID_12478,15
5617,VID_16335,2
5618,VID_3923,18
5619,VID_15545,28
5620,VID_19955,3
5621,VID_956,3
5622,VID_9170,2169
5623,VID_22750,196
5624,VID_23002,0
5625,VID_19277,0
5626,VID_15369,4
5627,VID_16786,10
5628,VID_17733,29
5629,VID_16297,21
5630,VID_19,15
5631,VID_9714,38
5632,VID_14328,27
5633,VID_18332,0
5634,VID_7034,2
5635,VID_5570,48
5636,VID_13201,0
5637,VID_11911,8
5638,VID_6722,224
5639,VID_21949,10
5640,VID_17100,0
5641,VID_7615,99
5642,VID_21098,479
5643,VID_15697,5
5644,VID_4040,10
5645,VID_20235,0
5646,VID_13677,3
5647,VID_22847,82
5648,VID_391,18
5649,VID_4932,53
5650,VID_4042,2
5651,VID_13449,9
5652,VID_19078,17
5653,VID_1999,3
5654,VID_21860,11
5655,VID_7758,18
5656,VID_22131,0
5657,VID_14491,39
5658,VID_11950,6817
5659,VID_1064,10
5660,VID_23433,8
5661,VID_12277,26
5662,VID_6882,8
5663,VID_12448,86
5664,VID_18150,45
5665,VID_22183,9
5666,VID_12255,3
5667,VID_4358,10
5668,VID_12107,9
5669,VID_12672,4
5670,VID_23108,2
5671,VID_355,12
5672,VID_4246,0
5673,VID_22760,98
5674,VID_9745,153
5675,VID_19886,3
5676,VID_8039,0
5677,VID_13771,7
5678,VID_13281,44
5679,VID_5495,19
5680,VID_7198,0
5681,VID_20048,9
5682,VID_18947,0
5683,VID_22570,28
5684,VID_8084,0
5685,VID_6151,4
5686,VID_12233,6
5687,VID_1341,32
5688,VID_98,8
5689,VID_8450,224
5690,VID_18591,0
5691,VID_18125,5
5692,VID_13043,3
5693,VID_22636,71
5694,VID_19837,0
5695,VID_9217,5
5696,VID_13984,0
5697,VID_13437,10
5698,VID_6975,8
5699,VID_11753,0
5700,VID_6243,13
5701,VID_11689,28
5702,VID_789,11
5703,VID_8207,1
5704,VID_9930,0
5705,VID_17221,0
5706,VID_13516,9
5707,VID_8226,0
5708,VID_6257,9
5709,VID_23751,62
5710,VID_20791,0
5711,VID_18157,11
5712,VID_3519,7
5713,VID_14773,67
5714,VID_18095,8
5715,VID_17158,28
5716,VID_7365,458
5717,VID_3391,0
5718,VID_19185,8
5719,VID_15272,14
5720,VID_1241,8
5721,VID_15732,0
5722,VID_11170,4
5723,VID_1596,12
5724,VID_21693,1166
5725,VID_10002,21
5726,VID_1067,0
5727,VID_1943,0
5728,VID_4010,11
5729,VID_16636,16
5730,VID_21601,5
5731,VID_10452,35
5732,VID_15893,5
5733,VID_20288,8
5734,VID_6428,29
5735,VID_9707,2
5736,VID_1055,26
5737,VID_17699,0
5738,VID_3276,7
5739,VID_10743,16
5740,VID_7123,5
5741,VID_15214,8
5742,VID_8968,7
5743,VID_10050,0
5744,VID_18840,1019
5745,VID_14891,92
5746,VID_21157,17
5747,VID_19703,19
5748,VID_12460,5
5749,VID_20800,8
5750,VID_11996,788
5751,VID_2636,74
5752,VID_20195,0
5753,VID_1536,7
5754,VID_19404,0
5755,VID_18903,14
5756,VID_6284,37
5757,VID_2180,0
5758,VID_11755,8
5759,VID_11834,9
5760,VID_16231,35
5761,VID_7444,11
5762,VID_21995,39
5763,VID_16899,0
5764,VID_4305,8
5765,VID_12767,11
5766,VID_15483,657
5767,VID_9841,710
5768,VID_12883,15
5769,VID_4971,2
5770,VID_15040,81
5771,VID_17252,12
5772,VID_11204,0
5773,VID_2528,9
5774,VID_2176,10
5775,VID_12896,0
5776,VID_6423,8
5777,VID_13726,7
5778,VID_15048,6
5779,VID_5992,267
5780,VID_21413,28
5781,VID_21392,48
5782,VID_9068,0
5783,VID_1422,24
5784,VID_13096,0
5785,VID_22465,53
5786,VID_23122,26
5787,VID_15438,4
5788,VID_14784,6
5789,VID_2966,22
5790,VID_22915,126
5791,VID_8335,0
5792,VID_17514,10
5793,VID_4264,0
5794,VID_8710,42
5795,VID_16148,12
5796,VID_1478,16
5797,VID_2306,6
5798,VID_18523,6
5799,VID_14360,7
5800,VID_21511,3
5801,VID_22844,0
5802,VID_3331,3
5803,VID_1849,10
5804,VID_9644,0
5805,VID_4837,15
5806,VID_6656,2
5807,VID_8605,14
5808,VID_10313,3
5809,VID_23377,7
5810,VID_19717,23
5811,VID_17339,64
5812,VID_13263,32
5813,VID_372,7
5814,VID_11504,18
5815,VID_15322,3
5816,VID_5211,17
5817,VID_16431,278
5818,VID_10800,31
5819,VID_1928,24
5820,VID_18352,9
5821,VID_21173,12
5822,VID_18651,0
5823,VID_13041,0
5824,VID_16255,11
5825,VID_14045,0
5826,VID_15832,8
5827,VID_7662,8
5828,VID_15358,5
5829,VID_22848,12
5830,VID_9218,13
5831,VID_6971,45
5832,VID_21655,612
5833,VID_2376,18
5834,VID_198,0
5835,VID_1792,8
5836,VID_14301,3
5837,VID_23321,0
5838,VID_4321,0
5839,VID_20177,8
5840,VID_8666,65
5841,VID_4658,0
5842,VID_21710,1704
5843,VID_794,0
5844,VID_858,0
5845,VID_8562,8
5846,VID_18372,21
5847,VID_8247,13
5848,VID_19567,0
5849,VID_18705,17
5850,VID_8254,17
5851,VID_19231,12
5852,VID_6682,9
5853,VID_16577,0
5854,VID_13223,12
5855,VID_22654,0
5856,VID_18366,3
5857,VID_1447,2
5858,VID_11320,5
5859,VID_8271,13
5860,VID_8642,8
5861,VID_12741,11
5862,VID_19830,0
5863,VID_7955,0
5864,VID_345,0
5865,VID_4911,111
5866,VID_3416,6
5867,VID_22539,12
5868,VID_8390,0
5869,VID_15756,0
5870,VID_22415,26
5871,VID_9494,19
5872,VID_14199,8
5873,VID_6142,7
5874,VID_6684,94
5875,VID_17663,0
5876,VID_19477,30
5877,VID_21741,955
5878,VID_5307,14
5879,VID_11134,0
5880,VID_12317,19
5881,VID_17732,34
5882,VID_469,0
5883,VID_11163,0
5884,VID_18245,2
5885,VID_2153,7
5886,VID_10495,9
5887,VID_21002,1
5888,VID_6717,28
5889,VID_20625,0
5890,VID_14738,23
5891,VID_13496,6
5892,VID_776,6
5893,VID_15356,9
5894,VID_19523,13
5895,VID_1260,18
5896,VID_3669,10
5897,VID_13814,52
5898,VID_22985,5
5899,VID_17347,0
5900,VID_15546,3
5901,VID_13690,15
5902,VID_7695,328
5903,VID_8698,11
5904,VID_1734,9
5905,VID_12054,1022
5906,VID_12077,4
5907,VID_11877,85
5908,VID_14346,37
5909,VID_22859,28
5910,VID_18171,6
5911,VID_6056,0
5912,VID_23,4
5913,VID_16995,10
5914,VID_3675,6
5915,VID_15712,0
5916,VID_14876,0
5917,VID_15311,5052
5918,VID_10063,14
5919,VID_3325,26
5920,VID_21505,5
5921,VID_6740,1575
5922,VID_7423,0
5923,VID_6031,11
5924,VID_19432,6
5925,VID_13927,13
5926,VID_19148,6
5927,VID_1633,3
5928,VID_6960,0
5929,VID_15782,53
5930,VID_9885,41
5931,VID_4964,13
5932,VID_1028,0
5933,VID_18823,61
5934,VID_6402,4
5935,VID_10820,0
5936,VID_2459,46
5937,VID_5972,0
5938,VID_8662,25
5939,VID_1120,13
5940,VID_20963,0
5941,VID_3819,10
5942,VID_16462,258
5943,VID_21625,10
5944,VID_5778,2
5945,VID_23398,15
5946,VID_14988,1428
5947,VID_12493,0
5948,VID_22121,19
5949,VID_7491,0
5950,VID_17630,20
5951,VID_17285,76
5952,VID_11704,4
5953,VID_3365,8
5954,VID_6964,9
5955,VID_717,15
5956,VID_2473,5
5957,VID_3495,24
5958,VID_3316,6
5959,VID_15796,0
5960,VID_16469,137
5961,VID_17343,0
5962,VID_13456,10
5963,VID_5004,26
5964,VID_18271,36
5965,VID_11172,15
5966,VID_7396,6
5967,VID_16860,0
5968,VID_14001,48
5969,VID_7692,20
5970,VID_21759,34
5971,VID_12626,0
5972,VID_21365,31
5973,VID_8532,182
5974,VID_8938,4
5975,VID_9336,14
5976,VID_21746,64
5977,VID_13118,18
5978,VID_3785,7
5979,VID_4853,0
5980,VID_22834,28
5981,VID_14847,183
5982,VID_10739,38178
5983,VID_10350,8
5984,VID_17201,7
5985,VID_6511,10
5986,VID_9110,25
5987,VID_19685,27
5988,VID_15937,0
5989,VID_12313,8
5990,VID_9544,40
5991,VID_18710,2
5992,VID_960,5
5993,VID_21647,187
5994,VID_18583,9
5995,VID_17629,20
5996,VID_10394,6
5997,VID_11449,0
5998,VID_2624,56
5999,VID_10449,3
6000,VID_6929,10
6001,VID_1828,9
6002,VID_1229,0
6003,VID_7989,0
6004,VID_11165,16
6005,VID_15353,6
6006,VID_14120,0
6007,VID_16126,3
6008,VID_15597,7
6009,VID_23366,8
6010,VID_4015,19
6011,VID_5685,0
6012,VID_7352,6
6013,VID_17196,3
6014,VID_18503,12
6015,VID_20930,33
6016,VID_12954,372
6017,VID_8561,6
6018,VID_8414,4
6019,VID_16507,11
6020,VID_3806,3
6021,VID_1088,6
6022,VID_20257,15
6023,VID_12023,21
6024,VID_10680,34
6025,VID_11458,57
6026,VID_1652,11
6027,VID_22257,5
6028,VID_19525,0
6029,VID_5329,36
6030,VID_14047,78
6031,VID_15909,9
6032,VID_22501,14
6033,VID_15486,33
6034,VID_21796,88
6035,VID_16526,9
6036,VID_8496,0
6037,VID_14577,32
6038,VID_19280,11
6039,VID_2580,8
6040,VID_21330,9
6041,VID_13495,8
6042,VID_10875,355
6043,VID_3377,3
6044,VID_11569,7
6045,VID_7836,0
6046,VID_19623,52
6047,VID_9449,20
6048,VID_22312,11
6049,VID_8025,30
6050,VID_8991,6
6051,VID_6564,1
6052,VID_14750,401
6053,VID_11548,7
6054,VID_22574,9
6055,VID_21037,17
6056,VID_13157,0
6057,VID_120,22
6058,VID_22419,13
6059,VID_7851,35
6060,VID_21389,1
6061,VID_15316,0
6062,VID_14140,16
6063,VID_22818,0
6064,VID_729,367
6065,VID_9334,0
6066,VID_19543,17
6067,VID_20686,16
6068,VID_1253,4
6069,VID_2186,56
6070,VID_4858,1
6071,VID_2671,19
6072,VID_3328,10
6073,VID_7107,0
6074,VID_4159,0
6075,VID_12587,19
6076,VID_9820,277
6077,VID_12797,18
6078,VID_13228,13
6079,VID_16652,553
6080,VID_15081,30
6081,VID_5966,29
6082,VID_694,3
6083,VID_9868,186
6084,VID_6174,5
6085,VID_13012,46
6086,VID_10664,0
6087,VID_18019,0
6088,VID_22984,0
6089,VID_8154,2
6090,VID_19990,9
6091,VID_17901,6
6092,VID_17041,9
6093,VID_9828,0
6094,VID_23740,11
6095,VID_19412,11
6096,VID_17039,10
6097,VID_8706,0
6098,VID_7394,0
6099,VID_14134,11
6100,VID_5890,6
6101,VID_14399,47
6102,VID_7827,5
6103,VID_20442,2
6104,VID_21816,0
6105,VID_4216,7
6106,VID_100,19
6107,VID_22926,39
6108,VID_8999,9
6109,VID_7691,702
6110,VID_20827,8
6111,VID_4087,10
6112,VID_8657,49991
6113,VID_9619,0
6114,VID_21740,2
6115,VID_20247,0
6116,VID_23181,27
6117,VID_18828,103
6118,VID_5676,0
6119,VID_22701,9
6120,VID_7679,135
6121,VID_228,0
6122,VID_19112,6
6123,VID_14634,25
6124,VID_3930,9
6125,VID_11671,0
6126,VID_2092,21
6127,VID_1977,18
6128,VID_18959,0
6129,VID_22666,0
6130,VID_8783,13
6131,VID_1186,12
6132,VID_16475,802
6133,VID_17367,0
6134,VID_16988,1
6135,VID_17835,14
6136,VID_890,0
6137,VID_4957,0
6138,VID_8697,0
6139,VID_1939,12
6140,VID_12862,9
6141,VID_10572,14
6142,VID_1892,68
6143,VID_14055,0
6144,VID_1365,0
6145,VID_5384,23
6146,VID_22476,175
6147,VID_8200,3
6148,VID_18925,197
6149,VID_20114,0
6150,VID_1063,19
6151,VID_14279,7
6152,VID_19973,0
6153,VID_4045,0
6154,VID_20569,12
6155,VID_22752,195
6156,VID_6962,14
6157,VID_2903,10
6158,VID_18510,5
6159,VID_19949,900
6160,VID_19286,0
6161,VID_5943,0
6162,VID_12941,224
6163,VID_11090,60
6164,VID_5683,11
6165,VID_17231,11
6166,VID_10534,1799
6167,VID_337,0
6168,VID_18156,9
6169,VID_7596,2280
6170,VID_12149,2
6171,VID_2797,20
6172,VID_13125,14
6173,VID_12749,7
6174,VID_18413,420
6175,VID_17214,7
6176,VID_6883,3
6177,VID_16992,6
6178,VID_18236,11
6179,VID_11550,10
6180,VID_13491,7
6181,VID_12350,98
6182,VID_22754,151
6183,VID_14377,0
6184,VID_16912,4
6185,VID_1558,0
6186,VID_668,0
6187,VID_1092,38
6188,VID_15185,2
6189,VID_18649,9
6190,VID_1434,6
6191,VID_208,27
6192,VID_7343,14
6193,VID_18539,8
6194,VID_8411,5
6195,VID_24,52
6196,VID_20761,10
6197,VID_17662,0
6198,VID_13081,11
6199,VID_12716,15
6200,VID_21060,0
6201,VID_17592,20
6202,VID_15020,26
6203,VID_15647,176
6204,VID_15923,18
6205,VID_4144,18
6206,VID_1540,8
6207,VID_13704,18
6208,VID_1480,8
6209,VID_10095,4
6210,VID_2405,5
6211,VID_8124,5
6212,VID_23317,0
6213,VID_15423,5
6214,VID_9902,16
6215,VID_12130,9
6216,VID_7658,2220
6217,VID_15362,24
6218,VID_7339,3
6219,VID_5374,28
6220,VID_4049,18
6221,VID_3944,11
6222,VID_12959,240
6223,VID_4276,5
6224,VID_8731,6
6225,VID_4551,327
6226,VID_336,5
6227,VID_12703,23
6228,VID_3608,14
6229,VID_17422,4
6230,VID_2946,32
6231,VID_5383,28
6232,VID_1812,7
6233,VID_7795,0
6234,VID_1964,27
6235,VID_15535,5
6236,VID_19168,15
6237,VID_431,258
6238,VID_11714,26
6239,VID_7026,0
6240,VID_4505,14
6241,VID_23601,4
6242,VID_18229,15
6243,VID_12668,3
6244,VID_17587,44
6245,VID_4477,15
6246,VID_2765,12
6247,VID_17823,13
6248,VID_2818,0
6249,VID_19427,6
6250,VID_6597,3
6251,VID_1895,29
6252,VID_20522,5
6253,VID_4591,19
6254,VID_20274,13
6255,VID_6001,39
6256,VID_16558,38
6257,VID_17645,1
6258,VID_3517,16
6259,VID_9907,83
6260,VID_11602,19
6261,VID_4926,0
6262,VID_3296,7
6263,VID_20455,0
6264,VID_10088,7
6265,VID_3211,19
6266,VID_8067,60
6267,VID_5715,24
6268,VID_4024,2
6269,VID_20629,10
6270,VID_8370,8
6271,VID_18546,11
6272,VID_9853,0
6273,VID_19881,0
6274,VID_9224,16
6275,VID_10666,1
6276,VID_14889,146
6277,VID_21279,9
6278,VID_4502,7
6279,VID_18160,8
6280,VID_20747,6
6281,VID_21245,5
6282,VID_18364,28
6283,VID_8008,0
6284,VID_11760,0
6285,VID_5400,9
6286,VID_9626,114064
6287,VID_19646,5
6288,VID_5542,7
6289,VID_10640,0
6290,VID_4583,0
6291,VID_3949,20
6292,VID_11025,19
6293,VID_23204,0
6294,VID_21212,29
6295,VID_22960,6
6296,VID_10228,21
6297,VID_17897,0
6298,VID_8424,5
6299,VID_22187,6
6300,VID_7304,8
6301,VID_7678,0
6302,VID_16059,5
6303,VID_20692,9
6304,VID_7539,0
6305,VID_19302,9
6306,VID_5283,15
6307,VID_9535,0
6308,VID_11019,5
6309,VID_8341,0
6310,VID_5356,0
6311,VID_16881,10
6312,VID_1829,0
6313,VID_23521,16
6314,VID_23280,13
6315,VID_10968,18
6316,VID_10790,40
6317,VID_22278,16
6318,VID_21524,4
6319,VID_5874,3
6320,VID_21184,16
6321,VID_22171,38
6322,VID_15896,6
6323,VID_7272,0
6324,VID_16579,1137
6325,VID_21197,26
6326,VID_9474,142
6327,VID_18246,3
6328,VID_7447,0
6329,VID_9869,0
6330,VID_5790,5
6331,VID_11435,13
6332,VID_15773,0
6333,VID_8099,35
6334,VID_6277,11
6335,VID_19303,1
6336,VID_11782,8
6337,VID_6446,19
6338,VID_4656,10
6339,VID_14012,8
6340,VID_9361,5
6341,VID_15986,0
6342,VID_22525,12
6343,VID_3833,2
6344,VID_19468,11
6345,VID_11977,12
6346,VID_13217,14
6347,VID_6992,4
6348,VID_6270,0
6349,VID_11217,12
6350,VID_17490,24
6351,VID_6959,8
6352,VID_16517,31
6353,VID_20067,16
6354,VID_3070,2
6355,VID_1189,5
6356,VID_23649,59
6357,VID_6180,13
6358,VID_4480,18
6359,VID_13384,5
6360,VID_10290,2
6361,VID_4581,5
6362,VID_22887,9
6363,VID_6457,11
6364,VID_13762,13
6365,VID_18542,5
6366,VID_9801,132
6367,VID_11103,8
6368,VID_7711,1115
6369,VID_14161,2185
6370,VID_23339,5149
6371,VID_20135,44
6372,VID_19661,48
6373,VID_12899,2
6374,VID_12340,8
6375,VID_2401,11
6376,VID_17212,10
6377,VID_3202,36
6378,VID_20365,282
6379,VID_18244,9
6380,VID_18303,1
6381,VID_15127,3
6382,VID_13008,9
6383,VID_4586,0
6384,VID_10263,1
6385,VID_1669,9
6386,VID_15328,9
6387,VID_152,4
6388,VID_23303,0
6389,VID_20005,0
6390,VID_16850,6
6391,VID_20590,12
6392,VID_9768,40
6393,VID_5562,23
6394,VID_14263,49
6395,VID_13279,71
6396,VID_22513,16
6397,VID_6736,14
6398,VID_20445,14
6399,VID_15361,6
6400,VID_17184,3
6401,VID_5893,3
6402,VID_8905,13
6403,VID_11192,15
6404,VID_22717,0
6405,VID_12437,0
6406,VID_2701,23
6407,VID_7738,11
6408,VID_9891,0
6409,VID_4317,43
6410,VID_15183,7
6411,VID_9983,3
6412,VID_18132,16
6413,VID_4599,0
6414,VID_18639,10
6415,VID_12270,56
6416,VID_2651,15
6417,VID_8985,2
6418,VID_14423,18
6419,VID_2853,6
6420,VID_18193,9
6421,VID_10658,0
6422,VID_9554,0
6423,VID_7550,13
6424,VID_4022,4
6425,VID_9406,21
6426,VID_20802,0
6427,VID_22958,11
6428,VID_4822,16
6429,VID_4019,11
6430,VID_1060,10
6431,VID_16383,4
6432,VID_3757,8
6433,VID_5734,14
6434,VID_19520,3
6435,VID_17185,7
6436,VID_10162,1161
6437,VID_9052,8
6438,VID_8308,8
6439,VID_11649,5
6440,VID_3607,16
6441,VID_13176,48
6442,VID_7120,32
6443,VID_22554,24
6444,VID_6803,40
6445,VID_17510,16
6446,VID_21998,0
6447,VID_14,0
6448,VID_23662,266
6449,VID_4031,10
6450,VID_5774,18
6451,VID_4447,39
6452,VID_12869,9
6453,VID_17320,12
6454,VID_11676,8
6455,VID_12920,331
6456,VID_20996,3
